OrphaCode,Name,ExpertLink,ClassOrphaCodes,ClassNames
94063,12q14 microdeletion syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94063,93419,Rare bone disease
94066,Severe intellectual disability-epilepsy-anal anomalies-distal phalangeal hypoplasia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94066,93890,Rare developmental defect during embryogenesis
94065,15q24 microdeletion syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94065,93890,Rare developmental defect during embryogenesis
94068,Spondyloepiphyseal dysplasia congenita,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94068,93419,Rare bone disease
94083,Partington syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94083,93890,Rare developmental defect during embryogenesis
94080,Non-functioning paraganglioma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94080,97978,Rare endocrine disease
94086,Blue diaper syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94086,68367,Rare inborn errors of metabolism
94088,Hereditary renal hypouricemia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94088,93626,Rare renal disease
94087,Cytophagic histiocytic panniculitis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94087,89826,Rare skin disease
94090,Pseudohypoparathyroidism type 2,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94090,97978,Rare endocrine disease
94089,Pseudohypoparathyroidism type 1B,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94089,97978,Rare endocrine disease
96175,Ring chromosome 11 syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96175,93890,Rare developmental defect during embryogenesis
96173,Ring chromosome 9 syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96173,93890,Rare developmental defect during embryogenesis
96172,Ring chromosome 3 syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96172,93890,Rare developmental defect during embryogenesis
96171,Ring chromosome 2 syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96171,93890,Rare developmental defect during embryogenesis
96170,Emanuel syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96170,93890,Rare developmental defect during embryogenesis
96169,Koolen-De Vries syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96169,93890,Rare developmental defect during embryogenesis
96168,Monosomy 13q34,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96168,93890,Rare developmental defect during embryogenesis
96167,Recombinant 8 syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96167,93890,Rare developmental defect during embryogenesis
96160,Non-distal monosomy 12q,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96160,93890,Rare developmental defect during embryogenesis
96150,Distal monosomy 14q,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96150,93890,Rare developmental defect during embryogenesis
96148,Distal monosomy 10q,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96148,93890,Rare developmental defect during embryogenesis
96149,Distal monosomy 12q,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96149,93890,Rare developmental defect during embryogenesis
96147,Kleefstra syndrome due to 9q34 microdeletion,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96147,93890,Rare developmental defect during embryogenesis
96145,Distal monosomy 4q,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96145,93890,Rare developmental defect during embryogenesis
96129,Distal monosomy 19p13.3,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96129,93890,Rare developmental defect during embryogenesis
96125,Distal monosomy 6p,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96125,93890,Rare developmental defect during embryogenesis
96126,Distal monosomy 7p,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96126,93890,Rare developmental defect during embryogenesis
96121,7q11.23 microduplication syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96121,93890,Rare developmental defect during embryogenesis
96123,Monosomy 22,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96123,93890,Rare developmental defect during embryogenesis
96112,Non-distal trisomy 9q,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96112,93890,Rare developmental defect during embryogenesis
96107,Distal trisomy 20q,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96107,93890,Rare developmental defect during embryogenesis
96106,Distal trisomy 16q,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96106,93890,Rare developmental defect during embryogenesis
96105,Distal trisomy 13q,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96105,93890,Rare developmental defect during embryogenesis
96109,Distal trisomy 22q,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96109,93890,Rare developmental defect during embryogenesis
96098,Distal trisomy 6q,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96098,93890,Rare developmental defect during embryogenesis
96097,Distal trisomy 5q,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96097,93890,Rare developmental defect during embryogenesis
96096,Distal trisomy 4q,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96096,93890,Rare developmental defect during embryogenesis
96103,Distal trisomy 11q,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96103,93890,Rare developmental defect during embryogenesis
96102,Distal trisomy 10q,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96102,93890,Rare developmental defect during embryogenesis
96101,Distal trisomy 9q,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96101,93890,Rare developmental defect during embryogenesis
96100,Distal trisomy 8q,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96100,93890,Rare developmental defect during embryogenesis
96094,Distal trisomy 2q,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96094,93890,Rare developmental defect during embryogenesis
96095,3q26 microduplication syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96095,93890,Rare developmental defect during embryogenesis
96092,8p inverted duplication/deletion syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96092,93890,Rare developmental defect during embryogenesis
96072,4p16.3 microduplication syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96072,93890,Rare developmental defect during embryogenesis
96074,Distal trisomy 7p,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96074,93890,Rare developmental defect during embryogenesis
96076,Beckwith-Wiedemann syndrome due to 11p15 microduplication,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96076,93890,Rare developmental defect during embryogenesis
96078,16p13.3 microduplication syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96078,93890,Rare developmental defect during embryogenesis
96069,Distal trisomy 1p36,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96069,93890,Rare developmental defect during embryogenesis
96068,Mosaic trisomy 22,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96068,93890,Rare developmental defect during embryogenesis
96071,Distal trisomy 3p,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96071,93890,Rare developmental defect during embryogenesis
96070,Distal trisomy 2p,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96070,93890,Rare developmental defect during embryogenesis
96059,Mosaic trisomy 4,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96059,93890,Rare developmental defect during embryogenesis
96060,Mosaic trisomy 5,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96060,93890,Rare developmental defect during embryogenesis
96061,Mosaic trisomy 8,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96061,93890,Rare developmental defect during embryogenesis
96063,Mosaic trisomy 10,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96063,93890,Rare developmental defect during embryogenesis
95717,Idiopathic congenital hypothyroidism,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95717,97978,Rare endocrine disease
95719,Thyroid hemiagenesis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95719,97978,Rare endocrine disease
95720,Thyroid hypoplasia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95720,97978,Rare endocrine disease
95854,Levocardia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95854,93890,Rare developmental defect during embryogenesis
96055,Tetrasomy 21,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96055,93890,Rare developmental defect during embryogenesis
597623,IRF2BPL-related regressive neurodevelopmental disorder-dystonia-seizures syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=597623,98006,Rare neurologic disease
597733,Oculocutaneous albinism type 8,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=597733,89826,Rare skin disease
597738,Luscan-Lumish syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=597738,93890,Rare developmental defect during embryogenesis
597887,ALPI-related inflammatory bowel disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=597887,97935,Rare gastroenterologic disease
93555,Mixed cryoglobulinemia type III,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93555,98023,Rare systemic or rheumatologic disease
93554,Mixed cryoglobulinemia type II,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93554,98023,Rare systemic or rheumatologic disease
93557,Light and heavy chain deposition disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93557,250908,Rare neoplastic disease
597939,Euthyroid dysprealbuminemic hyperthyroxinemia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=597939,97978,Rare endocrine disease
93556,Heavy chain deposition disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93556,250908,Rare neoplastic disease
597743,SETD2-related microcephaly-severe intellectual disability-multiple congenital anomalies syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=597743,93890,Rare developmental defect during embryogenesis
597746,Blepharophimosis-intellectual disability syndrome/genitopatellar overlap syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=597746,93890,Rare developmental defect during embryogenesis
93552,Pediatric systemic lupus erythematosus,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93552,98023,Rare systemic or rheumatologic disease
597874,MTHFS-related developmental delay-microcephaly-short stature-epilepsy syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=597874,98006,Rare neurologic disease
93562,AFib amyloidosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93562,93626,Rare renal disease
598216,Upper tract urothelial carcinoma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=598216,250908,Rare neoplastic disease
598603,Facial dysmorphism-hypertrichosis-epilepsy-intellectual disability/developmental delay-gingival overgrowth syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=598603,93890,Rare developmental defect during embryogenesis
598363,Multisystem inflammatory syndrome in children and adults,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=598363,98023,Rare systemic or rheumatologic disease
93558,Light chain deposition disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93558,250908,Rare neoplastic disease
598164,FOXG1 syndrome due to intragenic alteration,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=598164,98006,Rare neurologic disease
93560,AApoAI amyloidosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93560,93626,Rare renal disease
93561,ALys amyloidosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93561,93626,Rare renal disease
93571,Dense deposit disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93571,93626,Rare renal disease
93568,Juvenile polymyositis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93568,98023,Rare systemic or rheumatologic disease
93569,Polymyalgia rheumatica,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93569,98023,Rare systemic or rheumatologic disease
597201,TRIM22-related inflammatory bowel disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=597201,97935,Rare gastroenterologic disease
93474,Scheie syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93474,68367,Rare inborn errors of metabolism
93476,Hurler-Scheie syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93476,68367,Rare inborn errors of metabolism
93473,Hurler syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93473,68367,Rare inborn errors of metabolism
93399,Juvenile sialidosis type 2,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93399,68367,Rare inborn errors of metabolism
93398,Genochondromatosis type 2,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93398,93419,Rare bone disease
93400,Congenital sialidosis type 2,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93400,68367,Rare inborn errors of metabolism
599373,STXBP1-related encephalopathy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=599373,98006,Rare neurologic disease
93403,Syndactyly type 2,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93403,93890,Rare developmental defect during embryogenesis
599376,Hypomyelination of early myelinating structures,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=599376,98006,Rare neurologic disease
93402,Syndactyly type 1,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93402,93890,Rare developmental defect during embryogenesis
93405,Syndactyly type 4,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93405,93890,Rare developmental defect during embryogenesis
599418,Hereditary angioedema with normal C1Inh not related to F12 or PLG variant,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=599418,98023,Rare systemic or rheumatologic disease
93404,Syndactyly type 3,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93404,93890,Rare developmental defect during embryogenesis
599480,Acquired hemophilia A,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=599480,97992,Rare hematologic disease
599485,Acquired hemophilia B,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=599485,97992,Rare hematologic disease
93406,Syndactyly type 5,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93406,93890,Rare developmental defect during embryogenesis
599490,Acquired factor V deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=599490,97992,Rare hematologic disease
93409,"Brachydactyly-syndactyly, Zhao type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93409,93890,Rare developmental defect during embryogenesis
599495,Acquired factor VII deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=599495,97992,Rare hematologic disease
599501,Acquired factor X deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=599501,97992,Rare hematologic disease
599507,Acquired factor XI deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=599507,97992,Rare hematologic disease
599513,Acquired factor XIII deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=599513,97992,Rare hematologic disease
599519,Factor V short isoforms-related bleeding disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=599519,97992,Rare hematologic disease
599579,Factor V Amsterdam bleeding disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=599579,97992,Rare hematologic disease
93360,Spondyloepimetaphyseal dysplasia with multiple dislocations,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93360,93419,Rare bone disease
93359,Spondyloepimetaphyseal dysplasia with joint laxity,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93359,93419,Rare bone disease
93358,Spondyloepimetaphyseal dysplasia-short limb-abnormal calcification syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93358,93419,Rare bone disease
93357,SPONASTRIME dysplasia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93357,93419,Rare bone disease
599082,CHD3-related developmental delay-speech delay-intellectual disability-abnormalities of vision-facial dysmorphism syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=599082,93890,Rare developmental defect during embryogenesis
93372,Familial hypocalciuric hypercalcemia type 1,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93372,97978,Rare endocrine disease
93382,Brachydactyly type A6,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93382,93890,Rare developmental defect during embryogenesis
93383,Brachydactyly type B,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93383,93890,Rare developmental defect during embryogenesis
93387,Brachydactyly type E,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93387,93890,Rare developmental defect during embryogenesis
93388,Brachydactyly type A1,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93388,93890,Rare developmental defect during embryogenesis
93384,Brachydactyly type C,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93384,93890,Rare developmental defect during embryogenesis
93396,Brachydactyly type A2,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93396,93890,Rare developmental defect during embryogenesis
93397,Brachydactyly type A7,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93397,93890,Rare developmental defect during embryogenesis
93394,Brachydactyly type A4,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93394,93890,Rare developmental defect during embryogenesis
595356,Localized dystrophic epidermolysis bullosa,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=595356,89826,Rare skin disease
93969,Myelomeningocele,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93969,93890,Rare developmental defect during embryogenesis
93964,Blepharospasm-oromandibular dystonia syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93964,98006,Rare neurologic disease
93958,Oromandibular dystonia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93958,98006,Rare neurologic disease
94059,Uremic pruritus,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94059,97992,Rare hematologic disease
94058,Neovascular glaucoma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94058,97966,Rare ophthalmic disorder
94056,Humero-ulnar synostosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94056,93890,Rare developmental defect during embryogenesis
93976,Anotia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93976,93890,Rare developmental defect during embryogenesis
93932,FG syndrome type 1,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93932,93890,Rare developmental defect during embryogenesis
93930,Bladder exstrophy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93930,93890,Rare developmental defect during embryogenesis
93928,Isolated epispadias,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93928,93890,Rare developmental defect during embryogenesis
93929,Cloacal exstrophy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93929,93890,Rare developmental defect during embryogenesis
93926,Midline interhemispheric variant of holoprosencephaly,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93926,93890,Rare developmental defect during embryogenesis
93924,Lobar holoprosencephaly,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93924,93890,Rare developmental defect during embryogenesis
93925,Alobar holoprosencephaly,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93925,93890,Rare developmental defect during embryogenesis
93921,Schwannomatosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93921,93890,Rare developmental defect during embryogenesis
93953,Familial thyroglossal duct cyst,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93953,97955,Rare respiratory disease
93952,"X-linked intellectual disability, Hedera type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93952,93890,Rare developmental defect during embryogenesis
595109,Atypical Timothy syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=595109,97929,Rare cardiac disease
595133,Perivascular epithelioid cell neoplasm,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=595133,250908,Rare neoplastic disease
93950,"X-linked intellectual disability, Sutherland-Haan type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93950,93890,Rare developmental defect during embryogenesis
595098,Timothy syndrome type 1,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=595098,97929,Rare cardiac disease
93947,"X-linked intellectual disability, Golabi-Ito-Hall type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93947,93890,Rare developmental defect during embryogenesis
595105,Timothy syndrome type 2,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=595105,97929,Rare cardiac disease
93946,Hamel cerebro-palato-cardiac syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93946,93890,Rare developmental defect during embryogenesis
93945,"X-linked intellectual disability, Porteous type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93945,93890,Rare developmental defect during embryogenesis
93941,Laryngotracheoesophageal cleft type 4,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93941,93890,Rare developmental defect during embryogenesis
93940,Laryngotracheoesophageal cleft type 3,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93940,93890,Rare developmental defect during embryogenesis
93939,Laryngotracheoesophageal cleft type 2,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93939,93890,Rare developmental defect during embryogenesis
93938,Laryngotracheoesophageal cleft type 1,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93938,93890,Rare developmental defect during embryogenesis
93616,Hemoglobin H disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93616,97992,Rare hematologic disease
93622,Dent disease type 1,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93622,93626,Rare renal disease
93623,Dent disease type 2,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93623,93626,Rare renal disease
93672,Juvenile dermatomyositis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93672,98023,Rare systemic or rheumatologic disease
93685,Unicentric Castleman disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93685,97992,Rare hematologic disease
93591,Infantile nephronophthisis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93591,93626,Rare renal disease
93592,Juvenile nephronophthisis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93592,93626,Rare renal disease
93589,Late-onset nephronophthisis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93589,93626,Rare renal disease
93598,Primary hyperoxaluria type 1,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93598,93626,Rare renal disease
596008,Antley-Bixler syndrome without genital anomaly or disorder of steroidogenesis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=596008,93890,Rare developmental defect during embryogenesis
93583,Congenital thrombotic thrombocytopenic purpura,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93583,97992,Rare hematologic disease
93585,Immune-mediated thrombotic thrombocytopenic purpura,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93585,97992,Rare hematologic disease
93581,Atypical hemolytic uremic syndrome with anti-factor H antibodies,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93581,93626,Rare renal disease
93610,Distal renal tubular acidosis with anemia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93610,93626,Rare renal disease
596759,Combined immunodeficiency due to RELA haploinsufficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=596759,98004,Rare immune disease
93608,Autosomal dominant distal renal tubular acidosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93608,93626,Rare renal disease
93607,Autosomal recessive proximal renal tubular acidosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93607,93626,Rare renal disease
93613,Cystinuria type B,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93613,93626,Rare renal disease
596937,Portosinusoidal vascular disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=596937,57146,Rare hepatic disease
93612,Cystinuria type A,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93612,93626,Rare renal disease
596941,Incomplete septal cirrhosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=596941,57146,Rare hepatic disease
93602,Xanthinuria type II,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93602,93626,Rare renal disease
93601,Xanthinuria type I,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93601,93626,Rare renal disease
596448,IgG4-related systemic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=596448,98023,Rare systemic or rheumatologic disease
93600,Primary hyperoxaluria type 3,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93600,93626,Rare renal disease
93599,Primary hyperoxaluria type 2,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93599,93626,Rare renal disease
93606,Nephrogenic syndrome of inappropriate antidiuresis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93606,93626,Rare renal disease
596753,VEXAS syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=596753,98023,Rare systemic or rheumatologic disease
93605,Bartter syndrome type 3,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93605,93626,Rare renal disease
99092,Interventricular septum aneurysm,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99092,93890,Rare developmental defect during embryogenesis
